"Date and Time","temp1","temp2"
"09/15/2023 12:33:39 pm","18.4",""
"09/15/2023 12:33:32 pm","18.4","25.7"
"09/15/2023 12:33:26 pm","18.4","25.6"
"09/15/2023 12:33:13 pm","","25.7"
"09/15/2023 12:33:13 pm","18.2",""
"09/15/2023 12:33:02 pm","","25.5"
"09/15/2023 12:33:02 pm","18.4",""
"09/14/2023 08:38:10 pm","14.4","22.8"
"09/14/2023 08:38:00 pm","","22.8"
"09/14/2023 08:38:00 pm","14.4",""
"09/14/2023 08:37:50 pm","","22.8"
"09/14/2023 08:37:50 pm","14.4",""
"09/14/2023 08:37:40 pm","","22.8"
"09/14/2023 08:37:40 pm","14.5",""
"09/14/2023 08:37:30 pm","","22.7"
"09/14/2023 08:37:30 pm","14.6",""
"09/14/2023 08:37:20 pm","14.5","22.8"
"09/14/2023 08:37:10 pm","","22.8"
"09/14/2023 08:37:10 pm","14.6",""
"09/14/2023 08:37:00 pm","","22.8"
"09/14/2023 08:37:00 pm","14.6",""
"09/14/2023 08:36:49 pm","14.7","22.8"
"09/14/2023 08:36:39 pm","14.7","22.8"
"09/14/2023 08:36:29 pm","14.7","22.9"
"09/14/2023 08:36:19 pm","","22.8"
"09/14/2023 08:36:19 pm","14.6",""
"09/14/2023 08:36:09 pm","14.7","22.9"
"09/14/2023 08:35:59 pm","14.7","22.9"
"09/14/2023 08:35:49 pm","14.8","22.9"
"09/14/2023 08:35:39 pm","14.8","22.9"
"09/14/2023 08:35:29 pm","","22.8"
"09/14/2023 08:35:29 pm","14.8",""
"09/14/2023 08:35:19 pm","14.8","22.8"
"09/14/2023 08:35:09 pm","","22.8"
"09/14/2023 08:35:09 pm","14.8",""
"09/14/2023 08:34:59 pm","","22.9"
"09/14/2023 08:34:59 pm","14.8",""
"09/14/2023 08:34:49 pm","14.8","22.9"
"09/14/2023 08:34:39 pm","","22.9"
"09/14/2023 08:34:39 pm","14.8",""
"09/14/2023 08:34:29 pm","","23"
"09/14/2023 08:34:29 pm","14.8",""
"09/14/2023 08:34:19 pm","14.8","23"
"09/14/2023 08:34:08 pm","14.7","22.9"
"09/14/2023 08:33:58 pm","14.7","23"
"09/14/2023 08:33:48 pm","14.7","23"
"09/14/2023 08:33:38 pm","14.8","23"
"09/14/2023 08:33:28 pm","14.8","23"
"09/14/2023 08:33:18 pm","","23"
"09/14/2023 08:33:18 pm","14.8",""
"09/14/2023 08:33:08 pm","","23"
"09/14/2023 08:33:08 pm","14.8",""
"09/14/2023 08:32:58 pm","","22.9"
"09/14/2023 08:32:58 pm","14.8",""
"09/14/2023 08:32:48 pm","14.8","23"
"09/14/2023 08:32:38 pm","","23"
"09/14/2023 08:32:38 pm","14.8",""
"09/14/2023 08:32:28 pm","14.7","23"
"09/14/2023 08:32:18 pm","14.7","23.1"
"09/14/2023 08:32:08 pm","","23.1"
"09/14/2023 08:32:08 pm","14.7",""
"09/14/2023 08:31:58 pm","14.7","23.1"
"09/14/2023 08:31:48 pm","","23.2"
"09/14/2023 08:31:48 pm","14.7",""
"09/14/2023 08:31:37 pm","","23.1"
"09/14/2023 08:31:37 pm","14.7",""
"09/14/2023 08:31:27 pm","","23.1"
"09/14/2023 08:31:27 pm","14.8",""
"09/14/2023 08:31:17 pm","14.8","23.1"
"09/14/2023 08:31:07 pm","14.8","23.1"
"09/14/2023 08:30:57 pm","","23.1"
"09/14/2023 08:30:57 pm","14.7",""
"09/14/2023 08:30:47 pm","14.7","23.1"
"09/14/2023 08:30:37 pm","14.6","23.1"
"09/14/2023 08:30:27 pm","14.6","23.1"
"09/14/2023 08:30:17 pm","14.7","23"
"09/14/2023 08:30:07 pm","14.8","23.1"
"09/14/2023 08:29:57 pm","","23.1"
"09/14/2023 08:29:57 pm","14.8",""
"09/14/2023 08:29:47 pm","","23.1"
"09/14/2023 08:29:47 pm","14.8",""
"09/14/2023 08:29:37 pm","","23.1"
"09/14/2023 08:29:37 pm","14.9",""
"09/14/2023 08:29:27 pm","14.8","23.1"
"09/14/2023 08:29:17 pm","","23.1"
"09/14/2023 08:29:17 pm","14.8",""
"09/14/2023 08:29:07 pm","14.8","23.1"
"09/14/2023 08:28:56 pm","","23.1"
"09/14/2023 08:28:56 pm","14.8",""
"09/14/2023 08:28:46 pm","14.8","23.1"
"09/14/2023 08:28:26 pm","","23.2"
"09/14/2023 08:28:26 pm","14.7",""
"09/14/2023 08:28:16 pm","","23.2"
"09/14/2023 08:28:16 pm","14.6",""
"09/14/2023 08:28:06 pm","","23.2"
"09/14/2023 08:28:06 pm","14.6",""
"09/14/2023 08:27:56 pm","14.6","23.3"
"09/14/2023 08:27:46 pm","","23.2"
"09/14/2023 08:27:46 pm","14.6",""
"09/14/2023 08:27:36 pm","","23.2"
"09/14/2023 08:27:36 pm","14.7",""
"09/14/2023 08:27:26 pm","","23.2"
"09/14/2023 08:27:26 pm","14.7",""
"09/14/2023 08:27:16 pm","14.7","23.3"
"09/14/2023 08:27:06 pm","14.7","23.3"
"09/14/2023 08:26:56 pm","","23.3"
"09/14/2023 08:26:56 pm","14.8",""
"09/14/2023 08:26:46 pm","14.7","23.3"
"09/14/2023 08:26:36 pm","","23.3"
"09/14/2023 08:26:36 pm","14.8",""
"09/14/2023 08:26:26 pm","","23.3"
"09/14/2023 08:26:26 pm","14.9",""
"09/14/2023 08:26:15 pm","","23.3"
"09/14/2023 08:26:15 pm","14.9",""
"09/14/2023 08:26:05 pm","","23.3"
"09/14/2023 08:26:05 pm","14.8",""
"09/14/2023 08:25:55 pm","14.7","23.3"
"09/14/2023 08:25:45 pm","","23.4"
"09/14/2023 08:25:45 pm","14.8",""
"09/14/2023 08:25:35 pm","14.8","23.4"
"09/14/2023 08:25:25 pm","","23.4"
"09/14/2023 08:25:25 pm","14.7",""
"09/14/2023 08:25:15 pm","","23.4"
"09/14/2023 08:25:15 pm","14.7",""
"09/14/2023 08:25:05 pm","","23.4"
"09/14/2023 08:25:05 pm","14.7",""
"09/14/2023 08:24:55 pm","14.7","23.4"
"09/14/2023 08:24:45 pm","14.8","23.4"
"09/14/2023 08:24:35 pm","14.8","23.5"
"09/14/2023 08:24:25 pm","","23.4"
"09/14/2023 08:24:25 pm","14.8",""
"09/14/2023 08:24:15 pm","14.7","23.5"
"09/14/2023 08:24:05 pm","14.8","23.4"
"09/14/2023 08:23:55 pm","","23.1"
"09/14/2023 08:23:55 pm","14.7",""
"09/14/2023 08:23:45 pm","","23"
"09/14/2023 08:23:45 pm","14.7",""
"09/14/2023 08:23:35 pm","","22.7"
"09/14/2023 08:23:35 pm","14.6",""
"09/14/2023 08:23:24 pm","","23.5"
"09/14/2023 08:23:24 pm","14.6",""
"09/14/2023 08:23:14 pm","","23.4"
"09/14/2023 08:23:14 pm","14.6",""
"09/14/2023 08:23:04 pm","","23.5"
"09/14/2023 08:23:04 pm","14.6",""
"09/14/2023 08:22:54 pm","","23.5"
"09/14/2023 08:22:54 pm","14.7",""
"09/14/2023 08:22:44 pm","14.8","23.4"
"09/14/2023 08:22:34 pm","14.9","23.5"
"09/14/2023 08:22:24 pm","14.9","23.5"
"09/14/2023 08:22:14 pm","15","23.5"
"09/14/2023 08:22:04 pm","","23.6"
"09/14/2023 08:22:04 pm","15",""
"09/14/2023 08:21:54 pm","15","23.5"
"09/14/2023 08:21:44 pm","","23.5"
"09/14/2023 08:21:44 pm","15",""
"09/14/2023 08:21:34 pm","15","23.5"
"09/14/2023 08:21:24 pm","","23.5"
"09/14/2023 08:21:24 pm","15",""
"09/14/2023 08:21:14 pm","15","23.6"
"09/14/2023 08:21:04 pm","14.3","23.6"
"09/14/2023 08:20:53 pm","14.6","23.6"
"09/14/2023 08:20:43 pm","14.3","23.6"
"09/14/2023 08:20:33 pm","","23.5"
"09/14/2023 08:20:33 pm","14.7",""
"09/14/2023 08:20:23 pm","","23.6"
"09/14/2023 08:20:23 pm","14.8",""
"09/14/2023 08:20:13 pm","14.8","23.6"
"09/14/2023 08:20:03 pm","","23.6"
"09/14/2023 08:20:03 pm","14.8",""
"09/14/2023 08:19:53 pm","","23.6"
"09/14/2023 08:19:53 pm","14.8",""
"09/14/2023 08:19:43 pm","","23.6"
"09/14/2023 08:19:43 pm","14.8",""
"09/14/2023 08:19:33 pm","14.8","23.6"
"09/14/2023 08:19:23 pm","14.8","23.6"
"09/14/2023 08:19:13 pm","14.8","23.6"
"09/14/2023 08:19:03 pm","14.7","23.6"
"09/14/2023 08:18:53 pm","","23.6"
"09/14/2023 08:18:53 pm","14.7",""
"09/14/2023 08:18:43 pm","14.7","23.7"
"09/14/2023 08:18:33 pm","","23.7"
"09/14/2023 08:18:33 pm","14.8",""
"09/14/2023 08:18:23 pm","14.8","23.7"
"09/14/2023 08:18:13 pm","14.7","23.5"
"09/14/2023 08:18:07 pm","14.7","23.6"
"09/14/2023 08:17:52 pm","14.8","23.7"
"09/14/2023 08:17:43 pm","14.8","23.4"
"09/14/2023 08:17:37 pm","14.8","23.7"
"09/14/2023 08:17:22 pm","","23.7"
"09/14/2023 08:17:22 pm","14.8",""
"09/14/2023 08:17:13 pm","14.8","23.6"
"09/14/2023 08:17:07 pm","","23.7"
"09/14/2023 08:17:07 pm","14.8",""
"09/14/2023 08:16:52 pm","14.8","23.7"
"09/14/2023 08:16:43 pm","","23.9"
"09/14/2023 08:16:43 pm","14.8",""
"09/14/2023 08:16:37 pm","","23.8"
"09/14/2023 08:16:37 pm","14.7",""
"09/14/2023 08:16:22 pm","","23.7"
"09/14/2023 08:16:22 pm","14.7",""
"09/14/2023 08:16:07 pm","","23.8"
"09/14/2023 08:16:07 pm","14.8",""
"09/14/2023 08:15:52 pm","14.8","23.7"
"09/14/2023 08:15:43 pm","14.8","23.7"
"09/14/2023 08:15:37 pm","14.9","23.8"
"09/14/2023 08:15:21 pm","14.8","23.8"
"09/14/2023 08:15:13 pm","","23.7"
"09/14/2023 08:15:13 pm","14.8",""
"09/14/2023 08:15:07 pm","14.8","23.8"
"09/14/2023 08:14:53 pm","","23.9"
"09/14/2023 08:14:53 pm","14.7",""
"09/14/2023 08:14:47 pm","","23.9"
"09/14/2023 08:14:47 pm","14.9",""
"09/14/2023 08:14:40 pm","14.9","23.9"
"09/14/2023 08:14:28 pm","14.9","23.9"
"09/14/2023 08:14:22 pm","15","23.9"
"09/14/2023 08:14:15 pm","14.9","23.8"
"09/14/2023 08:13:57 pm","","23.9"
"09/14/2023 08:13:57 pm","14.9",""
"09/14/2023 08:13:42 pm","15","24.2"
"09/14/2023 08:13:36 pm","15","23.9"
"09/14/2023 08:13:21 pm","14.9","23.9"
"09/14/2023 08:13:12 pm","","23.7"
"09/14/2023 08:13:12 pm","14.9",""
"09/14/2023 06:57:39 pm","16.6","27.8"
"09/14/2023 06:57:29 pm","","27.8"
"09/14/2023 06:57:29 pm","16.5",""
"09/14/2023 06:57:19 pm","","28"
"09/14/2023 06:57:19 pm","16.7",""
"09/14/2023 06:57:09 pm","","27.9"
"09/14/2023 06:57:09 pm","16.8",""
"09/14/2023 06:56:59 pm","16.8","28"
"09/14/2023 06:56:48 pm","","28"
"09/14/2023 06:56:48 pm","16.8",""
"09/14/2023 06:56:38 pm","","28"
"09/14/2023 06:56:38 pm","16.8",""
"09/14/2023 06:56:28 pm","16.8","28.1"
"09/14/2023 06:56:18 pm","16.7","28"
"09/14/2023 06:56:08 pm","","28"
"09/14/2023 06:56:08 pm","16.8",""
"09/14/2023 06:55:58 pm","16.8","28"
"09/14/2023 06:55:48 pm","16.7","27.9"
"09/14/2023 06:55:38 pm","","28"
"09/14/2023 06:55:38 pm","16.7",""
"09/14/2023 06:55:28 pm","","28"
"09/14/2023 06:55:28 pm","16.6",""
"09/14/2023 06:55:18 pm","16.6","27.9"
"09/14/2023 06:55:08 pm","","27.9"
"09/14/2023 06:55:08 pm","16.5",""
"09/14/2023 06:54:58 pm","16.5","27.9"
"09/14/2023 06:54:48 pm","","16.6"
"09/14/2023 06:54:48 pm","16.8",""
"09/14/2023 06:54:38 pm","","28.1"
"09/14/2023 06:54:38 pm","16.7",""
"09/14/2023 06:54:28 pm","16.8","28.2"
"09/14/2023 06:54:18 pm","","28.1"
"09/14/2023 06:54:18 pm","17",""
"09/14/2023 06:54:07 pm","17","28.1"
"09/14/2023 06:53:57 pm","16.9","28.2"
"09/14/2023 06:53:47 pm","17","28.3"
"09/14/2023 06:53:37 pm","17","28.4"
"09/14/2023 06:53:27 pm","","28.5"
"09/14/2023 06:53:27 pm","17",""
"09/14/2023 06:53:17 pm","","28.7"
"09/14/2023 06:53:17 pm","17.2",""
"09/14/2023 06:53:07 pm","17.2","28.7"
"09/14/2023 06:52:57 pm","","28.7"
"09/14/2023 06:52:57 pm","17.2",""
"09/14/2023 06:52:47 pm","17.2","28.7"
"09/14/2023 06:52:37 pm","17.1","28.7"
"09/14/2023 06:52:27 pm","","28.6"
"09/14/2023 06:52:27 pm","17.1",""
"09/14/2023 06:52:17 pm","16.2","28.6"
"09/14/2023 06:52:07 pm","17.2","28.7"
"09/14/2023 06:51:57 pm","17.2","28.6"
"09/14/2023 06:51:47 pm","17.2","28.8"
"09/14/2023 06:51:37 pm","17.3","28.7"
"09/14/2023 06:51:26 pm","17.3","28.6"
"09/14/2023 06:51:16 pm","","28.6"
"09/14/2023 06:51:16 pm","17.3",""
"09/14/2023 06:51:06 pm","","28.7"
"09/14/2023 06:51:06 pm","17.3",""
"09/14/2023 06:50:56 pm","","28.8"
"09/14/2023 06:50:56 pm","17.3",""
"09/14/2023 06:50:46 pm","","28.9"
"09/14/2023 06:50:46 pm","17.5",""
"09/14/2023 06:50:36 pm","","28.8"
"09/14/2023 06:50:36 pm","17.6",""
"09/14/2023 06:50:26 pm","","28.9"
"09/14/2023 06:50:26 pm","17.6",""
"09/14/2023 06:50:16 pm","","28.8"
"09/14/2023 06:50:16 pm","17.5",""
"09/14/2023 06:50:06 pm","17.4","28.8"
"09/14/2023 06:49:56 pm","","28.8"
"09/14/2023 06:49:56 pm","17.4",""
"09/14/2023 06:49:46 pm","","28.9"
"09/14/2023 06:49:46 pm","17.4",""
"09/14/2023 06:49:36 pm","17.4","28.9"
"09/14/2023 06:49:26 pm","17.4","29"
"09/14/2023 06:49:16 pm","17.5","29"
"09/14/2023 06:49:06 pm","17.5","29"
"09/14/2023 06:48:56 pm","","29.1"
"09/14/2023 06:48:56 pm","17.5",""
"09/14/2023 06:48:45 pm","17.4","29.1"
"09/14/2023 06:48:35 pm","","29"
"09/14/2023 06:48:35 pm","17.4",""
"09/14/2023 06:48:25 pm","17.5","28.9"
"09/14/2023 06:48:15 pm","","28.9"
"09/14/2023 06:48:15 pm","17.3",""
"09/14/2023 06:48:05 pm","","28.9"
"09/14/2023 06:48:05 pm","17.4",""
"09/14/2023 06:47:55 pm","","29"
"09/14/2023 06:47:55 pm","17.4",""
"09/14/2023 06:47:45 pm","17.4","29"
"09/14/2023 06:47:35 pm","17.4","28.9"
"09/14/2023 06:47:25 pm","17.3","29"
"09/14/2023 06:47:15 pm","17.3","29"
"09/14/2023 06:47:05 pm","","28.9"
"09/14/2023 06:47:05 pm","17.4",""
"09/14/2023 06:46:55 pm","","28.9"
"09/14/2023 06:46:55 pm","17.4",""
"09/14/2023 06:46:45 pm","17.4","28.8"
"09/14/2023 06:46:35 pm","","28.7"
"09/14/2023 06:46:35 pm","17.3",""
"09/14/2023 06:46:25 pm","","28.6"
"09/14/2023 06:46:25 pm","17.3",""
"09/14/2023 06:46:15 pm","17.1","28.5"
"09/14/2023 06:46:04 pm","","28.5"
"09/14/2023 06:46:04 pm","17",""
"09/14/2023 06:45:54 pm","17.2","28.6"
"09/14/2023 06:45:44 pm","17","28.7"
"09/14/2023 06:45:34 pm","17.1","28.8"
"09/14/2023 06:45:24 pm","17.2","28.8"
"09/14/2023 06:45:14 pm","","28.8"
"09/14/2023 06:45:14 pm","17.2",""
"09/14/2023 06:45:04 pm","","29"
"09/14/2023 06:45:04 pm","17.2",""
"09/14/2023 06:44:54 pm","17.2","29.1"
"09/14/2023 06:44:44 pm","","29.2"
"09/14/2023 06:44:44 pm","17.3",""
"09/14/2023 06:44:34 pm","","29.2"
"09/14/2023 06:44:34 pm","17.3",""
"09/14/2023 06:44:24 pm","","29.1"
"09/14/2023 06:44:24 pm","17.4",""
"09/14/2023 06:44:14 pm","17.4","29.1"
"09/14/2023 06:44:04 pm","17.5","29.1"
"09/14/2023 06:43:54 pm","","29.1"
"09/14/2023 06:43:54 pm","17.5",""
"09/14/2023 06:43:44 pm","17.4","29"
"09/14/2023 06:43:34 pm","17.3","28.9"
"09/14/2023 06:43:23 pm","17.3","29"
"09/14/2023 06:43:13 pm","17.2","28.9"
"09/14/2023 06:43:03 pm","","28.8"
"09/14/2023 06:43:03 pm","17.1",""
"09/14/2023 06:42:53 pm","","28.9"
"09/14/2023 06:42:53 pm","17.1",""
"09/14/2023 06:42:43 pm","","28.9"
"09/14/2023 06:42:43 pm","17.2",""
"09/14/2023 06:42:33 pm","","28.9"
"09/14/2023 06:42:33 pm","17.2",""
"09/14/2023 06:42:23 pm","17.3","29"
"09/14/2023 06:42:13 pm","","29.1"
"09/14/2023 06:42:13 pm","17.3",""
"09/14/2023 06:42:03 pm","17.4","29.2"
"09/14/2023 06:41:53 pm","","29.2"
"09/14/2023 06:41:53 pm","17.5",""
"09/14/2023 06:41:43 pm","17.5","29.2"
"09/14/2023 06:41:33 pm","17.3","29.1"
"09/14/2023 06:41:23 pm","17.3","28.9"
"09/14/2023 06:41:13 pm","","29"
"09/14/2023 06:41:13 pm","17.3",""
"09/14/2023 06:41:03 pm","17.4","28.9"
"09/14/2023 06:40:53 pm","17.2","28.9"
"09/14/2023 06:40:42 pm","17.1","29"
"09/14/2023 06:40:32 pm","","29.2"
"09/14/2023 06:40:32 pm","17.2",""
"09/14/2023 06:40:22 pm","17.4","29.4"
"09/14/2023 06:40:12 pm","17.6","29.5"
"09/14/2023 06:40:02 pm","17.6","29.5"
"09/14/2023 06:39:52 pm","17.6","29.4"
"09/14/2023 06:39:42 pm","","29.5"
"09/14/2023 06:39:42 pm","17.5",""
"09/14/2023 06:39:32 pm","17.5","29.6"
"09/14/2023 06:39:22 pm","17.7","29.7"
"09/14/2023 06:39:12 pm","","29.8"
"09/14/2023 06:39:12 pm","17.8",""
"09/14/2023 06:39:02 pm","17.9","29.8"
"09/14/2023 06:38:52 pm","","29.5"
"09/14/2023 06:38:52 pm","17.8",""
"09/14/2023 06:38:42 pm","17.7","29.2"
"09/14/2023 06:38:32 pm","17.8","29.5"
"09/14/2023 06:38:22 pm","","29.8"
"09/14/2023 06:38:22 pm","17.8",""
"09/14/2023 06:38:12 pm","17.7","29.9"
"09/14/2023 06:38:01 pm","","30"
"09/14/2023 06:38:01 pm","17.8",""
"09/14/2023 06:37:51 pm","","30.1"
"09/14/2023 06:37:51 pm","18.1",""
"09/14/2023 06:37:41 pm","","30.2"
"09/14/2023 06:37:41 pm","18.1",""
"09/14/2023 06:37:31 pm","18.2","30.3"
"09/14/2023 06:37:21 pm","18.2","30.4"
"09/14/2023 06:37:11 pm","","30.4"
"09/14/2023 06:37:11 pm","18.3",""
"09/14/2023 06:37:01 pm","","30.3"
"09/14/2023 06:37:01 pm","18.3",""
"09/14/2023 06:36:51 pm","","30.3"
"09/14/2023 06:36:51 pm","18.2",""
"09/14/2023 06:36:41 pm","","30.2"
"09/14/2023 06:36:41 pm","18.2",""
"09/14/2023 06:36:31 pm","18.3","30.2"
"09/14/2023 06:36:21 pm","","30.2"
"09/14/2023 06:36:21 pm","18.4",""
"09/14/2023 06:36:11 pm","18.5","30.2"
"09/14/2023 06:36:01 pm","18","30.3"
"09/14/2023 06:35:51 pm","18","30.4"
"09/14/2023 06:35:41 pm","18.1","30.3"
"09/14/2023 06:35:31 pm","18.5","30.3"
"09/14/2023 06:35:20 pm","18.5","30.4"
"09/14/2023 06:35:10 pm","","30.3"
"09/14/2023 06:35:10 pm","18.6",""
"09/14/2023 06:35:00 pm","18.5","30.4"
"09/14/2023 06:34:50 pm","","30.4"
"09/14/2023 06:34:50 pm","18.5",""
"09/14/2023 06:34:40 pm","","30.4"
"09/14/2023 06:34:40 pm","18.5",""
"09/14/2023 06:34:30 pm","18.5","30.4"
"09/14/2023 06:34:20 pm","","30.4"
"09/14/2023 06:34:20 pm","18.5",""
"09/14/2023 06:34:10 pm","18.5","30.4"
"09/14/2023 06:34:00 pm","18.6","30.4"
"09/14/2023 06:33:50 pm","","30.4"
"09/14/2023 06:33:50 pm","18.6",""
"09/14/2023 06:33:40 pm","","30.4"
"09/14/2023 06:33:40 pm","18.6",""
"09/14/2023 06:33:30 pm","18.6","30.3"
"09/14/2023 06:33:20 pm","","30.2"
"09/14/2023 06:33:20 pm","18.6",""
"09/14/2023 06:33:10 pm","","30.2"
"09/14/2023 06:33:10 pm","18.5",""
"09/14/2023 06:33:00 pm","","30.3"
"09/14/2023 06:33:00 pm","18.5",""
"09/14/2023 06:32:50 pm","","30.3"
"09/14/2023 06:32:50 pm","18.6",""
"09/14/2023 06:32:39 pm","","30.2"
"09/14/2023 06:32:39 pm","18.7",""
"09/14/2023 06:32:29 pm","18.6","30.1"
"09/14/2023 06:32:19 pm","18.5","30.1"
"09/14/2023 06:32:09 pm","","30.2"
"09/14/2023 06:32:09 pm","18.7",""
"09/14/2023 06:31:59 pm","","30.1"
"09/14/2023 06:31:59 pm","18.8",""
"09/14/2023 06:31:49 pm","","30.2"
"09/14/2023 06:31:49 pm","18.8",""
"09/14/2023 06:31:39 pm","18.7","30.1"
"09/14/2023 06:31:29 pm","","30.1"
"09/14/2023 06:31:29 pm","18.6",""
"09/14/2023 06:31:19 pm","18.6","30"
"09/14/2023 06:31:09 pm","18.7","30.2"
"09/14/2023 06:30:59 pm","18.8","30.1"
"09/14/2023 06:30:49 pm","18.8","30.2"
"09/14/2023 06:30:39 pm","18.7","30.3"
"09/14/2023 06:30:29 pm","","30.3"
"09/14/2023 06:30:29 pm","18.6",""
"09/14/2023 06:30:19 pm","18.6","30.2"
"09/14/2023 06:30:09 pm","18.6","30.2"
"09/14/2023 06:29:58 pm","18.6","30.2"
"09/14/2023 06:29:48 pm","18.7","30.3"
"09/14/2023 06:29:38 pm","18.8","30.4"
"09/14/2023 06:29:28 pm","18.8","30.5"
"09/14/2023 06:29:18 pm","18.9","30.6"
"09/14/2023 06:29:08 pm","","30.6"
"09/14/2023 06:29:08 pm","19",""
"09/14/2023 06:28:58 pm","","30.6"
"09/14/2023 06:28:58 pm","18.9",""
"09/14/2023 06:28:48 pm","18.9","30.6"
"09/14/2023 06:28:38 pm","","30.5"
"09/14/2023 06:28:38 pm","18.8",""
"09/14/2023 06:28:28 pm","18.6","30.5"
"09/14/2023 06:28:18 pm","18.4","30.5"
"09/14/2023 06:28:08 pm","18.5","30.7"
"09/14/2023 06:27:58 pm","18.5","18.7"
"09/14/2023 06:27:48 pm","","30.6"
"09/14/2023 06:27:48 pm","18.4",""
"09/14/2023 06:27:38 pm","18.4","30.8"
"09/14/2023 06:27:28 pm","","30.8"
"09/14/2023 06:27:28 pm","18.5",""
"09/14/2023 06:27:17 pm","18.6","30.8"
"09/14/2023 06:27:07 pm","18.6","30.8"
"09/14/2023 06:26:57 pm","","30.8"
"09/14/2023 06:26:57 pm","18.5",""
"09/14/2023 06:26:47 pm","18.6","30.7"
"09/14/2023 06:26:37 pm","","30.7"
"09/14/2023 06:26:37 pm","18.5",""
"09/14/2023 06:26:27 pm","","30.5"
"09/14/2023 06:26:27 pm","18.5",""
"09/14/2023 06:26:17 pm","","30.4"
"09/14/2023 06:26:17 pm","18.4",""
"09/14/2023 06:26:07 pm","18.3","30.4"
"09/14/2023 06:25:57 pm","","30.5"
"09/14/2023 06:25:57 pm","18.3",""
"09/14/2023 06:25:47 pm","18.5","30.6"
"09/14/2023 06:25:37 pm","18.6","30.7"
"09/14/2023 06:25:27 pm","","30.7"
"09/14/2023 06:25:27 pm","18.4",""
"09/14/2023 06:25:17 pm","18.8","30.6"
"09/14/2023 06:25:07 pm","","30.5"
"09/14/2023 06:25:07 pm","18.8",""
"09/14/2023 06:24:57 pm","","30.5"
"09/14/2023 06:24:57 pm","18.8",""
"09/14/2023 06:24:47 pm","","30.8"
"09/14/2023 06:24:47 pm","18.8",""
"09/14/2023 06:24:36 pm","19.1","31"
"09/14/2023 06:24:26 pm","","31"
"09/14/2023 06:24:26 pm","19.2",""
"09/14/2023 06:24:16 pm","","31.1"
"09/14/2023 06:24:16 pm","19",""
"09/14/2023 06:24:06 pm","19","31.2"
"09/14/2023 06:23:56 pm","19.1","31.2"
"09/14/2023 06:23:46 pm","19","31.1"
"09/14/2023 06:23:36 pm","","31"
"09/14/2023 06:23:36 pm","18.8",""
"09/14/2023 06:23:26 pm","","31.1"
"09/14/2023 06:23:26 pm","18.6",""
"09/14/2023 06:23:16 pm","18.8","31.1"
"09/14/2023 06:23:06 pm","","31.1"
"09/14/2023 06:23:06 pm","18.7",""
"09/14/2023 06:22:56 pm","18.7","31.3"
"09/14/2023 06:22:46 pm","18.9","31.4"
"09/14/2023 06:22:36 pm","19","31.6"
"09/14/2023 06:22:26 pm","18.9","31.7"
"09/14/2023 06:22:16 pm","18.8","31.6"
"09/14/2023 06:22:06 pm","","31.6"
"09/14/2023 06:22:06 pm","18.8",""
"09/14/2023 06:21:55 pm","18.9","31.6"
"09/14/2023 06:21:45 pm","18.8","31.6"
"09/14/2023 06:21:35 pm","","31.5"
"09/14/2023 06:21:35 pm","18.8",""
"09/14/2023 06:21:25 pm","18.8","31.4"
"09/14/2023 06:21:15 pm","","31.4"
"09/14/2023 06:21:15 pm","18.7",""
"09/14/2023 06:21:05 pm","","31.5"
"09/14/2023 06:21:05 pm","18.6",""
"09/14/2023 06:20:55 pm","18.4","31.5"
"09/14/2023 06:20:45 pm","","31.6"
"09/14/2023 06:20:45 pm","18.4",""
"09/14/2023 06:20:35 pm","18.6","31.8"
"09/14/2023 06:20:25 pm","","32"
"09/14/2023 06:20:25 pm","18.9",""
"09/14/2023 06:20:15 pm","","32.1"
"09/14/2023 06:20:15 pm","19",""
"09/14/2023 06:20:05 pm","19.2","32.2"
"09/14/2023 06:19:55 pm","","32.1"
"09/14/2023 06:19:55 pm","19.4",""
"09/14/2023 06:19:45 pm","19.4","32.2"
"09/14/2023 06:19:35 pm","","32.1"
"09/14/2023 06:19:35 pm","19.3",""
"09/14/2023 06:19:25 pm","","32.1"
"09/14/2023 06:19:25 pm","19.3",""
"09/14/2023 06:19:14 pm","19.2","32.1"
"09/14/2023 06:19:04 pm","19.1","32"
"09/14/2023 06:18:54 pm","19.2","31.9"
"09/14/2023 06:18:44 pm","","31.8"
"09/14/2023 06:18:44 pm","19.2",""
"09/14/2023 06:18:34 pm","19","31.7"
"09/14/2023 06:18:24 pm","19.1","31.6"
"09/14/2023 06:18:14 pm","19","31.5"
"09/14/2023 06:18:04 pm","","31.6"
"09/14/2023 06:18:04 pm","18.7",""
"09/14/2023 06:17:54 pm","","31.7"
"09/14/2023 06:17:54 pm","18.7",""
"09/14/2023 06:17:44 pm","18.8","31.8"
"09/14/2023 06:17:34 pm","18.9","31.9"
"09/14/2023 06:17:24 pm","19.1","32.2"
"09/14/2023 06:17:14 pm","19.4","32.3"
"09/14/2023 06:17:04 pm","","32.3"
"09/14/2023 06:17:04 pm","19.4",""
"09/14/2023 06:16:54 pm","","32.3"
"09/14/2023 06:16:54 pm","19.3",""
"09/14/2023 06:16:44 pm","19.2","32.3"
"09/14/2023 06:16:33 pm","19.1","32.3"
"09/14/2023 06:16:23 pm","19.1","32.4"
"09/14/2023 06:16:13 pm","19.2","32.4"
"09/14/2023 06:16:03 pm","","32.4"
